policy_id,state,effective_date,annual_premium,vehicle_age
POL101951,NJ,2024-12-29,1506.92,14
POL101952,NY,2024-08-13,1482.96,14
POL101953,NY,2024-11-12,763.95,3
POL101954,FL,2025-05-21,1478.47,2
POL101955,FL,2024-03-19,609.57,11
POL101956,NJ,2025-03-18,1356.45,8
POL101957,CT,2025-05-02,1413.35,4
POL101958,NJ,2025-01-25,1358.27,10
POL101959,FL,2025-06-14,1916.89,2
POL101960,NY,2025-06-25,791.89,13
POL101961,PA,2024-05-28,547.23,0
POL101962,NJ,2024-02-13,752.24,15
POL101963,PA,2025-02-05,1154.82,9
POL101964,PA,2024-04-21,587.0,5
POL101965,PA,2025-02-11,837.91,14
POL101966,NJ,2024-08-29,978.16,4
POL101967,PA,2024-07-24,644.08,4
POL101968,NY,2025-02-15,1072.22,7
POL101969,NY,2025-02-12,1847.47,2
POL101970,PA,2024-07-01,958.72,5
POL101971,FL,2024-10-25,1280.32,2
POL101972,FL,2024-11-17,1000.41,10
POL101973,NY,2024-04-20,1031.72,6
POL101974,FL,2024-10-16,1198.88,13
POL101975,PA,2024-04-24,909.3,2
POL101976,NY,2024-04-12,2373.54,12
POL101977,NJ,2024-08-16,1475.31,1
POL101978,FL,2024-07-03,1411.48,14
POL101979,NJ,2024-08-29,1730.02,4
POL101980,NJ,2024-04-01,681.7,4
POL101981,NJ,2024-01-01,621.64,13
POL101982,FL,2024-11-05,699.67,14
POL101983,PA,2025-04-05,1219.11,14
POL101984,FL,2024-09-16,873.8,10
POL101985,FL,2025-03-22,1429.31,3
POL101986,PA,2024-08-26,1265.18,10
POL101987,CT,2024-09-19,1324.72,12
POL101988,NY,2024-07-11,1269.87,11
POL101989,CT,2024-06-01,1159.64,12
POL101990,FL,2024-06-22,963.98,5
POL101991,PA,2024-07-27,1309.9,4
POL101992,NY,2024-03-27,1203.89,2
POL101993,NJ,2024-08-11,935.72,15
POL101994,NY,2024-05-13,1069.8,14
POL101995,NJ,2025-01-10,722.84,12
POL101996,FL,2025-04-21,941.85,3
POL101997,PA,2025-03-29,649.92,13
POL101998,PA,2024-08-28,1995.72,1
POL101999,NY,2024-03-17,794.4,10
POL102000,PA,2025-06-01,1135.2,4
POL102001,NY,2024-03-04,2047.01,8
POL102002,PA,2024-07-01,994.31,7
POL102003,PA,2024-12-19,1438.15,8
POL102004,FL,2024-05-14,881.79,1
POL102005,NJ,2024-04-28,1063.07,15
POL102006,NY,2025-02-15,1831.67,7
POL102007,NY,2024-10-05,803.23,11
POL102008,FL,2024-04-11,873.46,6
POL102009,FL,2024-08-21,1427.96,6
POL102010,CT,2025-02-20,677.73,2
POL102011,NJ,2024-11-02,912.18,11
POL102012,NY,2024-12-20,1015.64,10
POL102013,NJ,2024-01-21,1110.12,7
POL102014,CT,2024-07-30,730.78,8
POL102015,NJ,2025-06-23,1028.66,3
POL102016,NY,2024-01-07,884.53,11
POL102017,NJ,2025-05-10,874.79,3
POL102018,FL,2024-07-15,698.23,12
POL102019,NY,2024-01-30,1251.07,8
POL102020,NJ,2025-02-08,767.03,6
POL102021,NY,2024-07-24,1698.23,5
POL102022,CT,2024-06-26,1080.7,0
POL102023,NY,2025-05-05,1179.6,14
POL102024,FL,2024-12-29,1724.32,7
POL102025,NJ,2024-02-01,1010.02,11
POL102026,NJ,2024-10-21,965.02,15
POL102027,FL,2024-03-22,900.94,11
POL102028,CT,2025-06-07,1042.69,14
POL102029,NY,2024-08-21,1068.62,15
POL102030,FL,2025-04-20,1218.06,0
POL102031,NY,2024-04-06,710.88,11
POL102032,NJ,2024-03-28,981.96,3
POL102033,NY,2024-02-14,1633.98,10
POL102034,NJ,2024-05-04,1279.1,6
POL102035,NY,2024-03-16,714.19,10
POL102036,NY,2024-01-27,1220.37,5
POL102037,NJ,2024-05-31,1440.43,15
POL102038,NY,2025-05-07,880.22,11
POL102039,NY,2024-10-23,900.02,13
POL102040,PA,2024-08-03,1260.22,13
POL102041,CT,2025-06-27,869.29,0
POL102042,CT,2024-01-08,1062.94,7
POL102043,FL,2025-06-29,899.78,11
POL102044,FL,2025-04-21,1070.95,14
POL102045,NJ,2024-07-05,1213.02,11
POL102046,FL,2024-03-03,986.02,9
POL102047,FL,2025-02-10,526.05,2
POL102048,CT,2025-04-29,507.56,14
POL102049,PA,2025-04-03,1183.55,3
POL102050,NY,2024-09-12,1913.26,2
POL102051,NY,2024-05-03,879.48,0
POL102052,PA,2024-07-12,1034.71,5
POL102053,PA,2024-03-03,665.15,14
POL102054,FL,2025-04-04,1141.72,0
POL102055,NJ,2024-01-13,1322.59,7
POL102056,CT,2024-09-16,701.02,7
POL102057,NY,2024-02-01,1848.93,4
POL102058,PA,2024-10-24,1097.15,15
POL102059,NJ,2024-02-07,829.52,1
POL102060,FL,2024-05-26,919.2,7
POL102061,NY,2024-08-25,1529.65,4
POL102062,PA,2024-09-29,1595.77,15
POL102063,NY,2024-10-10,830.67,9
POL102064,NY,2024-07-13,587.97,0
POL102065,NY,2024-09-30,1424.37,9
POL102066,CT,2025-03-16,947.42,0
POL102067,PA,2024-10-11,938.62,3
POL102068,NJ,2024-08-27,929.6,14
POL102069,PA,2025-03-25,1337.94,11
POL102070,CT,2024-03-19,1486.07,7
POL102071,PA,2024-10-12,742.01,13
POL102072,FL,2025-05-30,1245.28,0
POL102073,CT,2024-01-20,1366.02,8
POL102074,NJ,2024-03-20,1897.61,12
POL102075,NY,2025-05-03,1641.86,15
POL102076,FL,2024-03-21,616.56,1
POL102077,NY,2024-12-03,598.18,6
POL102078,NY,2024-01-17,1026.84,11
POL102079,FL,2024-10-12,1611.62,8
POL102080,NY,2024-12-02,1172.49,13
POL102081,NJ,2025-06-05,939.74,3
POL102082,PA,2024-08-21,986.6,11
POL102083,NY,2024-04-04,1184.34,15
POL102084,FL,2025-02-12,1676.64,3
POL102085,NY,2024-09-03,1049.07,14
POL102086,NY,2025-01-30,1130.13,4
POL102087,FL,2025-04-27,1283.41,8
POL102088,NJ,2024-11-25,499.7,4
POL102089,NY,2025-01-13,566.54,1
POL102090,FL,2025-06-07,1345.72,5
POL102091,NY,2025-05-11,950.47,6
POL102092,NJ,2024-12-08,1264.38,12
POL102093,FL,2024-11-28,903.99,10
POL102094,CT,2024-12-04,2655.71,3
POL102095,NY,2024-01-17,1378.98,12
POL102096,PA,2025-06-11,995.59,5
POL102097,FL,2024-09-14,882.21,6
POL102098,NY,2025-05-03,936.86,10
POL102099,PA,2024-03-26,1025.61,10
POL102100,NY,2024-12-09,1910.24,11
POL102101,NY,2024-07-01,600.53,3
POL102102,NY,2025-01-10,1417.41,4
POL102103,PA,2024-10-07,1177.31,7
POL102104,NY,2024-10-20,1296.23,13
POL102105,PA,2024-08-07,1826.21,8
POL102106,NY,2025-03-14,940.81,4
POL102107,PA,2025-02-21,616.36,11
POL102108,NY,2024-02-18,594.6,3
POL102109,NY,2024-01-08,1553.24,13
POL102110,FL,2024-02-19,964.52,11
POL102111,FL,2024-06-29,1249.07,6
POL102112,NY,2024-10-27,1247.04,8
POL102113,NY,2025-03-01,1304.94,8
POL102114,PA,2024-02-27,815.44,2
POL102115,PA,2024-03-12,1861.27,14
POL102116,NJ,2025-02-26,1043.61,8
POL102117,PA,2024-03-05,995.67,7
POL102118,PA,2024-09-14,1757.48,5
POL102119,PA,2024-05-02,1509.07,8
POL102120,NJ,2024-04-03,976.72,7
POL102121,FL,2024-01-23,1577.83,12
POL102122,PA,2025-01-06,812.82,7
POL102123,FL,2024-03-03,644.21,15
POL102124,NY,2025-01-30,1423.62,2
POL102125,NJ,2024-02-17,2185.2,13
POL102126,PA,2024-10-08,1583.12,4
POL102127,PA,2024-08-05,622.73,0
POL102128,PA,2024-07-27,1375.29,0
POL102129,FL,2024-08-19,868.43,5
POL102130,FL,2024-02-12,1041.51,14
POL102131,NJ,2025-04-27,1218.94,15
POL102132,NJ,2025-02-21,1164.0,12
POL102133,NY,2024-11-23,603.79,8
POL102134,NY,2025-03-12,1738.99,6
POL102135,CT,2024-12-11,2057.31,2
POL102136,NY,2025-01-17,972.92,15
POL102137,FL,2025-03-06,2757.72,4
POL102138,PA,2024-05-11,753.62,6
POL102139,FL,2025-01-17,834.76,9
POL102140,CT,2024-10-22,777.75,11
POL102141,NY,2025-01-27,621.45,0
POL102142,NY,2024-08-11,775.92,9
POL102143,NJ,2024-01-26,478.92,1
POL102144,NJ,2025-03-23,830.23,15
POL102145,NY,2024-08-28,1681.37,9
POL102146,NJ,2024-10-19,1368.48,7
POL102147,NJ,2024-11-04,887.78,4
POL102148,NY,2024-02-05,870.33,3
POL102149,PA,2024-05-28,1376.46,0
POL102150,NJ,2025-05-10,1779.32,1
POL102151,NY,2025-01-11,1606.36,0
POL102152,NY,2024-11-25,790.12,3
POL102153,FL,2024-02-10,3213.67,11
POL102154,PA,2025-01-21,509.32,11
POL102155,NJ,2024-03-15,875.81,2
POL102156,NJ,2024-08-03,1074.58,8
POL102157,FL,2025-05-04,1164.86,1
POL102158,NY,2025-02-21,811.44,2
POL102159,FL,2024-04-28,674.42,5
POL102160,FL,2024-09-11,800.96,13
POL102161,FL,2025-02-04,1476.78,13
POL102162,NJ,2025-04-21,1047.2,2
POL102163,PA,2025-06-14,1794.21,5
POL102164,FL,2025-03-27,848.42,8
POL102165,PA,2024-11-09,678.71,10
POL102166,NJ,2025-06-17,1228.68,11
POL102167,CT,2025-02-15,900.69,6
POL102168,NY,2024-03-14,1197.6,8
POL102169,FL,2024-07-10,1119.21,2
POL102170,NY,2024-11-03,523.33,3
POL102171,CT,2025-05-08,1095.74,0
POL102172,PA,2024-03-23,1106.48,12
POL102173,FL,2024-05-26,521.52,4
POL102174,NY,2024-03-31,857.97,2
POL102175,PA,2025-01-13,419.88,4
POL102176,NJ,2024-03-11,1493.79,0
POL102177,NJ,2025-02-04,1070.17,6
POL102178,PA,2025-04-06,892.41,1
POL102179,NY,2024-01-14,999.5,11
POL102180,NY,2024-04-18,1798.93,3
POL102181,PA,2025-01-21,778.77,10
POL102182,FL,2025-06-12,2283.13,2
POL102183,FL,2024-06-16,980.32,11
POL102184,PA,2024-12-24,1387.48,0
POL102185,CT,2024-03-18,1236.0,15
POL102186,NY,2024-06-21,1008.59,3
POL102187,FL,2024-03-25,1018.74,5
POL102188,NY,2025-04-22,944.85,3
POL102189,NJ,2024-10-17,1182.38,12
POL102190,CT,2024-10-07,1238.56,14
POL102191,NY,2024-10-20,914.58,4
POL102192,NJ,2025-03-21,581.22,4
POL102193,PA,2024-06-18,1100.73,11
POL102194,NJ,2025-01-04,1660.19,4
POL102195,FL,2024-10-07,1239.3,8
POL102196,NY,2024-12-06,1534.71,14
POL102197,PA,2024-08-29,914.81,1
POL102198,FL,2024-02-22,1189.36,15
POL102199,PA,2024-09-09,1711.83,6
POL102200,NJ,2024-10-29,1174.33,4
POL102201,NY,2024-11-30,2042.77,15
POL102202,FL,2025-04-18,1172.11,1
POL102203,NY,2024-05-16,1150.76,8
POL102204,NY,2024-12-04,1714.62,6
POL102205,NY,2024-01-30,954.86,14
POL102206,FL,2025-03-07,1291.12,6
POL102207,NY,2025-06-13,842.57,5
POL102208,PA,2024-10-26,1441.0,4
POL102209,PA,2024-12-02,1316.9,12
POL102210,NY,2025-05-26,741.96,4
POL102211,FL,2024-07-22,779.11,10
POL102212,NY,2024-06-14,1560.57,11
POL102213,PA,2024-12-16,1484.32,9
POL102214,PA,2025-03-26,1091.52,6
POL102215,PA,2025-04-24,1483.35,0
POL102216,FL,2025-04-22,1429.4,1
POL102217,NY,2024-08-18,1288.85,0
POL102218,NJ,2024-04-07,662.09,4
POL102219,FL,2024-04-23,737.9,7
POL102220,PA,2024-12-11,1226.69,4
POL102221,PA,2024-06-20,1500.58,1
POL102222,NY,2025-02-01,1038.81,8
POL102223,NY,2025-01-01,994.93,5
POL102224,NJ,2025-04-17,628.83,11
POL102225,NY,2024-09-09,1231.34,10
POL102226,NY,2024-01-11,1182.78,6
POL102227,NY,2025-01-04,869.29,15
POL102228,NJ,2025-06-14,766.1,6
POL102229,FL,2024-06-18,929.11,3
POL102230,FL,2025-01-19,1626.95,13
POL102231,CT,2024-04-12,883.26,5
POL102232,NY,2024-01-06,856.31,8
POL102233,NJ,2024-12-11,1447.72,6
POL102234,PA,2024-12-21,1174.3,0
POL102235,FL,2025-01-09,886.71,14
POL102236,NY,2024-12-03,985.12,14
POL102237,PA,2024-02-03,1363.4,15
POL102238,NY,2024-09-14,1324.01,6
POL102239,FL,2024-12-04,1453.63,12
POL102240,NY,2025-01-27,664.59,1
POL102241,PA,2025-06-04,2636.15,7
POL102242,NY,2024-05-26,1062.84,15
POL102243,NY,2024-10-16,1067.63,7
POL102244,NY,2025-03-31,1517.59,3
POL102245,PA,2024-11-03,663.97,3
POL102246,NY,2024-05-16,1363.55,0
POL102247,NJ,2024-10-08,1444.76,15
POL102248,PA,2024-09-30,1236.71,3
POL102249,NY,2025-02-13,1967.98,2
POL102250,NY,2025-06-24,863.37,5
POL102251,PA,2024-12-08,638.18,1
POL102252,NY,2024-07-14,1336.5,9
POL102253,NJ,2024-05-27,1113.75,8
POL102254,NY,2024-02-04,1592.73,7
POL102255,FL,2024-10-23,880.88,15
POL102256,NY,2024-09-07,1997.81,14
POL102257,NJ,2025-04-17,941.95,2
POL102258,FL,2024-02-24,1000.67,10
POL102259,NY,2025-04-18,1365.24,4
POL102260,CT,2024-04-27,1859.58,14
POL102261,FL,2024-06-07,719.99,6
POL102262,NY,2024-02-04,652.96,13
POL102263,NY,2025-01-10,1274.84,13
POL102264,NY,2025-05-22,1340.24,5
POL102265,NJ,2025-05-24,663.56,15
POL102266,PA,2024-09-01,661.78,12
POL102267,NY,2024-10-18,1805.12,8
POL102268,PA,2025-05-16,1022.93,8
POL102269,FL,2024-02-23,1500.91,4
POL102270,NJ,2024-09-05,1225.02,8
POL102271,NY,2024-08-14,1568.81,9
POL102272,NY,2024-05-24,1223.16,6
POL102273,CT,2024-07-06,1883.13,0
POL102274,CT,2025-06-29,2153.94,1
POL102275,PA,2024-10-17,826.41,3
POL102276,NY,2025-05-09,601.96,6
POL102277,NY,2024-03-06,781.58,2
POL102278,NY,2024-03-06,1553.14,15
POL102279,FL,2024-10-01,1229.27,14
POL102280,PA,2024-08-09,825.52,4
POL102281,FL,2024-09-26,1270.83,11
POL102282,NY,2025-06-26,841.21,3
POL102283,NY,2024-05-18,940.23,1
POL102284,NY,2024-10-18,1488.62,6
POL102285,FL,2025-01-14,778.13,3
POL102286,FL,2024-07-13,1942.12,4
POL102287,CT,2024-01-01,777.36,11
POL102288,NJ,2024-07-08,1583.42,5
POL102289,NY,2025-03-13,1005.8,0
POL102290,NJ,2024-07-13,1362.07,0
POL102291,NY,2024-03-05,1363.63,0
POL102292,NY,2025-04-23,907.19,14
POL102293,NJ,2024-07-05,1211.66,14
POL102294,NY,2024-08-26,856.89,13
POL102295,NJ,2025-06-21,874.16,6
POL102296,NJ,2024-10-17,1318.39,5
POL102297,PA,2024-12-27,783.54,10
POL102298,NJ,2024-12-21,2195.31,14
POL102299,NJ,2024-05-12,1520.55,13
POL102300,NY,2024-01-29,1145.17,7
POL102301,FL,2024-01-13,1144.28,1
POL102302,FL,2024-01-31,1084.47,14
POL102303,FL,2024-04-26,973.08,13
POL102304,PA,2024-05-14,1010.04,3
POL102305,NY,2024-10-24,675.73,11
POL102306,PA,2024-12-16,1356.32,12
POL102307,NJ,2024-10-30,1273.75,7
POL102308,FL,2025-03-09,647.79,8
POL102309,CT,2024-03-09,509.82,0
POL102310,CT,2024-06-03,1569.62,10
POL102311,NY,2025-05-27,866.48,11
POL102312,NJ,2024-08-21,901.4,12
POL102313,NJ,2024-06-15,1489.37,3
POL102314,CT,2024-10-23,741.41,8
POL102315,FL,2024-11-30,1178.78,13
POL102316,NY,2025-06-08,893.87,12
POL102317,FL,2024-02-25,1351.11,0
POL102318,NJ,2024-07-10,994.78,6
POL102319,NY,2024-04-05,1214.49,15
POL102320,PA,2024-01-30,948.87,13
POL102321,NY,2024-05-28,983.93,12
POL102322,PA,2024-06-26,909.28,7
POL102323,PA,2025-03-14,1207.32,14
POL102324,FL,2025-03-08,844.48,8
POL102325,PA,2024-03-10,1221.92,8
POL102326,NY,2024-03-27,1297.73,5
POL102327,PA,2025-05-18,1989.86,14
POL102328,CT,2024-04-20,1305.43,6
POL102329,CT,2024-03-24,810.5,7
POL102330,CT,2024-06-11,544.36,2
POL102331,NY,2024-12-26,1573.87,12
POL102332,NJ,2024-11-26,3884.47,1
POL102333,NY,2025-03-21,1202.55,4
POL102334,NY,2024-12-17,453.9,5
POL102335,NJ,2024-03-28,966.87,3
POL102336,NY,2025-04-23,1379.74,1
POL102337,FL,2024-10-29,1212.08,2
POL102338,PA,2025-01-13,1257.67,10
POL102339,NY,2024-10-31,966.31,7
POL102340,NY,2025-06-09,948.01,10
POL102341,PA,2024-01-02,1074.25,5
POL102342,FL,2025-04-27,852.75,1
POL102343,PA,2024-07-20,1606.17,2
POL102344,NY,2025-01-13,1411.52,0
POL102345,FL,2024-11-13,1881.82,1
POL102346,NY,2025-01-24,1229.59,0
POL102347,NJ,2025-01-18,2056.99,13
POL102348,NY,2024-06-20,933.87,4
POL102349,NJ,2025-06-16,801.59,13
POL102350,NY,2024-06-08,1473.28,6
POL102351,FL,2024-04-22,777.98,8
POL102352,NY,2025-02-01,1460.87,11
POL102353,NY,2025-06-20,1026.91,12
POL102354,FL,2024-07-01,789.86,12
POL102355,PA,2025-02-19,664.87,6
POL102356,PA,2024-08-12,1160.77,14
POL102357,NJ,2024-09-23,1544.97,7
POL102358,NY,2024-08-29,1422.1,12
POL102359,CT,2024-08-20,1168.08,7
POL102360,NY,2024-06-02,578.52,13
POL102361,NY,2024-12-20,1156.65,1
POL102362,NY,2024-12-08,1133.01,2
POL102363,NY,2024-01-08,1088.93,15
POL102364,NY,2025-03-14,685.35,0
POL102365,PA,2024-06-21,1070.14,2
POL102366,NY,2024-03-16,993.45,10
POL102367,NJ,2025-05-18,1386.95,3
POL102368,FL,2024-07-20,1608.3,5
POL102369,NY,2025-03-18,929.62,15
POL102370,NY,2024-02-12,1335.53,15
POL102371,NJ,2024-01-02,552.5,5
POL102372,NY,2024-09-29,2275.91,1
POL102373,NY,2024-06-21,1204.62,12
POL102374,FL,2025-01-11,646.93,10
POL102375,FL,2024-04-21,1158.87,4
POL102376,NJ,2024-06-10,1513.65,7
POL102377,CT,2024-02-06,1946.08,6
POL102378,NY,2024-12-05,1733.93,4
POL102379,PA,2025-01-08,624.68,2
POL102380,PA,2024-06-22,1568.76,7
POL102381,NY,2025-05-01,1229.05,2
POL102382,CT,2024-08-30,717.38,10
POL102383,NJ,2024-05-25,1061.14,9
POL102384,NY,2024-09-30,1294.27,10
POL102385,PA,2024-07-27,1417.16,1
POL102386,NY,2025-05-09,1422.59,1
POL102387,FL,2024-06-19,881.3,7
POL102388,CT,2025-05-25,1133.97,10
POL102389,PA,2025-05-08,764.23,7
POL102390,FL,2024-05-14,903.95,4
POL102391,PA,2024-09-10,1162.94,13
POL102392,PA,2024-04-02,1797.99,10
POL102393,NY,2025-01-08,493.84,2
POL102394,NY,2025-03-03,1128.18,11
POL102395,NJ,2024-08-16,1237.6,10
POL102396,PA,2024-11-20,2263.46,6
POL102397,CT,2024-06-08,987.51,12
POL102398,CT,2025-02-19,1746.17,10
POL102399,NY,2024-01-12,883.05,12
POL102400,NY,2024-01-29,935.26,13
POL102401,FL,2024-08-12,1998.85,5
POL102402,NJ,2024-04-12,1077.55,5
POL102403,NY,2025-04-26,1192.38,1
POL102404,NY,2025-05-14,822.35,6
POL102405,CT,2025-01-22,1409.0,7
POL102406,FL,2024-08-19,1254.39,3
POL102407,PA,2024-02-05,604.81,14
POL102408,NJ,2025-05-22,1509.9,3
POL102409,NY,2025-06-19,542.51,12
POL102410,NY,2024-11-05,1141.9,11
POL102411,NJ,2024-02-22,1616.78,6
POL102412,PA,2025-03-18,850.03,11
POL102413,NJ,2024-10-24,1734.6,10
POL102414,CT,2024-02-08,825.07,10
POL102415,NJ,2024-04-24,1731.53,8
POL102416,FL,2024-04-13,1037.1,14
POL102417,NJ,2024-08-08,2388.46,1
POL102418,NY,2025-04-14,1239.69,2
POL102419,NY,2024-04-01,1198.36,12
POL102420,NJ,2024-07-10,711.67,1
POL102421,NY,2025-01-07,1489.19,11
POL102422,CT,2024-05-05,1238.83,6
POL102423,NY,2024-02-27,970.9,8
POL102424,CT,2024-03-08,1273.56,15
POL102425,CT,2025-03-16,1140.22,12
POL102426,NY,2024-06-09,1391.58,6
POL102427,NJ,2025-01-01,651.77,6
POL102428,NY,2024-03-24,835.72,2
POL102429,NJ,2024-08-16,698.44,3
POL102430,NY,2025-01-25,950.46,6
POL102431,FL,2024-11-27,1289.32,14
POL102432,NY,2024-02-24,2302.13,0
POL102433,FL,2024-05-03,1006.73,5
POL102434,CT,2024-01-23,695.6,9
POL102435,CT,2024-10-19,3008.28,9
POL102436,NY,2024-08-23,1373.56,14
POL102437,FL,2025-06-09,1808.45,6
POL102438,PA,2024-12-12,1575.29,7
POL102439,NY,2025-01-16,1039.66,3
POL102440,PA,2024-01-30,987.6,13
POL102441,NY,2024-11-15,1097.42,8
POL102442,NJ,2024-06-05,753.44,0
POL102443,NY,2025-04-19,1060.64,0
POL102444,NJ,2024-01-06,1608.63,6
POL102445,CT,2024-08-05,862.08,4
POL102446,CT,2024-07-26,1617.2,11
POL102447,NJ,2025-05-28,1460.35,12
POL102448,FL,2025-01-03,1743.03,1
POL102449,FL,2024-09-12,1345.53,13
POL102450,FL,2024-04-06,859.76,5
POL102451,NY,2024-05-14,965.56,7
POL102452,NY,2024-05-24,823.57,10
POL102453,NY,2024-10-24,1595.09,1
POL102454,NJ,2024-01-24,1878.69,12
POL102455,FL,2024-12-28,710.83,1
POL102456,NY,2024-11-25,848.89,9
POL102457,NY,2024-07-15,1253.31,12
POL102458,FL,2024-02-26,1493.71,14
POL102459,PA,2025-01-22,1197.03,13
POL102460,NY,2024-01-28,1401.81,11
POL102461,FL,2024-11-24,821.0,15
POL102462,PA,2024-08-28,1532.54,4
POL102463,FL,2025-03-17,1139.79,5
POL102464,NY,2025-06-29,1094.28,5
POL102465,PA,2024-09-16,1071.64,15
POL102466,PA,2024-10-28,700.86,9
POL102467,NJ,2024-03-23,1735.89,7
POL102468,PA,2024-05-25,1303.65,13
POL102469,PA,2024-07-28,989.2,13
POL102470,NJ,2024-06-15,1331.58,10
POL102471,NY,2024-08-13,998.05,7
POL102472,NY,2025-04-27,1384.25,2
POL102473,PA,2025-04-18,932.75,8
POL102474,FL,2024-03-04,1932.78,6
POL102475,PA,2024-05-08,534.93,4
POL102476,NY,2024-08-05,680.83,1
POL102477,FL,2024-12-22,1139.81,7
POL102478,NJ,2025-01-12,467.64,7
POL102479,FL,2025-06-10,1610.58,11
POL102480,NY,2025-02-08,2038.89,10
POL102481,NY,2024-08-02,1367.83,11
POL102482,FL,2024-06-20,952.57,15
POL102483,FL,2025-02-16,1795.53,8
POL102484,PA,2024-03-12,779.7,6
POL102485,FL,2024-06-01,1572.43,7
POL102486,PA,2024-07-06,1223.25,15
POL102487,FL,2025-04-06,920.71,0
POL102488,PA,2025-06-08,1122.97,13
POL102489,NJ,2024-07-23,720.25,15
POL102490,NJ,2025-01-23,758.59,3
POL102491,NY,2024-05-11,1244.02,4
POL102492,PA,2024-08-16,1110.95,4
POL102493,FL,2024-11-03,1003.25,5
POL102494,NY,2025-06-08,1194.41,12
POL102495,PA,2024-09-11,667.0,9
POL102496,NJ,2025-04-16,845.35,4
POL102497,PA,2025-02-07,778.03,6
POL102498,NJ,2025-01-08,854.06,12
POL102499,NY,2025-01-08,950.57,14
POL102500,FL,2024-01-11,1053.62,9
POL102501,FL,2024-12-09,1267.06,5
POL102502,NY,2024-09-08,897.07,6
POL102503,NY,2024-10-16,577.91,11
POL102504,NY,2025-04-14,1031.27,0
POL102505,NY,2024-04-21,1299.5,0
POL102506,NJ,2024-05-06,1225.2,13
POL102507,NJ,2024-09-09,918.59,14
POL102508,NY,2025-03-17,886.91,4
POL102509,NY,2024-11-18,1054.57,5
POL102510,FL,2024-09-13,666.01,11
POL102511,NY,2025-01-06,588.48,11
POL102512,NY,2024-12-17,1512.78,10
POL102513,NY,2025-05-09,853.95,6
POL102514,PA,2024-10-24,1247.24,14
POL102515,NJ,2025-01-04,1343.19,15
POL102516,FL,2024-07-30,1423.69,4
POL102517,NY,2024-07-15,826.07,11
POL102518,NY,2025-06-10,774.39,2
POL102519,NY,2024-04-03,1431.92,5
POL102520,FL,2024-10-03,1224.84,6
POL102521,NY,2024-09-12,1247.71,14
POL102522,NY,2025-01-25,870.72,13
POL102523,NJ,2025-04-06,1489.57,14
POL102524,NY,2024-04-20,696.19,13
POL102525,PA,2024-10-04,711.05,1
POL102526,PA,2024-06-07,1295.51,5
POL102527,CT,2025-01-09,961.64,8
POL102528,PA,2025-01-12,682.06,2
POL102529,FL,2024-11-23,2052.41,10
POL102530,NJ,2024-10-28,767.69,8
POL102531,NY,2024-11-18,683.31,8
POL102532,NJ,2024-01-08,849.69,15
POL102533,FL,2024-04-26,1360.56,9
POL102534,FL,2025-04-05,1288.51,5
POL102535,PA,2025-01-15,1405.41,2
POL102536,PA,2024-04-28,1327.67,10
POL102537,PA,2025-06-02,1860.6,6
POL102538,NY,2024-01-18,588.5,13
POL102539,NJ,2024-06-04,1212.55,15
POL102540,NY,2024-11-19,2534.79,6
POL102541,NY,2025-06-28,1590.41,0
POL102542,FL,2025-06-22,1604.78,8
POL102543,NY,2024-10-24,1226.85,0
POL102544,PA,2024-02-28,893.59,11
POL102545,NY,2024-02-01,1566.15,3
POL102546,FL,2025-03-12,732.64,11
POL102547,NJ,2024-06-13,1271.3,9
POL102548,NJ,2025-01-20,665.93,9
POL102549,NJ,2025-06-21,917.39,13
POL102550,NJ,2025-03-23,1595.14,11
POL102551,NY,2024-09-11,796.48,12
POL102552,NJ,2025-04-07,749.36,9
POL102553,CT,2024-10-23,1342.65,2
POL102554,NY,2024-09-11,1224.6,0
POL102555,NY,2025-01-19,1809.16,3
POL102556,PA,2024-09-02,995.69,12
POL102557,NJ,2024-09-17,1144.75,14
POL102558,NJ,2025-03-07,802.12,9
POL102559,NY,2024-05-27,1527.55,5
POL102560,NY,2024-07-23,650.07,9
POL102561,PA,2024-03-31,904.22,13
POL102562,NY,2025-03-09,1155.71,8
POL102563,FL,2024-09-16,693.99,7
POL102564,PA,2024-09-18,2225.03,2
POL102565,NY,2025-05-30,1247.34,12
POL102566,FL,2024-02-18,635.83,6
POL102567,NY,2025-06-23,1132.59,12
POL102568,FL,2025-02-20,620.39,8
POL102569,CT,2024-04-22,867.48,1
POL102570,NY,2024-11-19,1379.84,1
POL102571,NY,2024-06-08,1013.2,14
POL102572,NY,2024-06-11,778.56,12
POL102573,CT,2025-02-21,714.78,4
POL102574,NY,2024-05-04,1633.29,8
POL102575,NY,2025-02-15,1619.31,8
POL102576,FL,2025-04-29,1152.3,14
POL102577,NJ,2024-03-22,1078.12,8
POL102578,NY,2024-12-25,1185.29,2
POL102579,CT,2025-02-09,1062.96,1
POL102580,NJ,2024-05-25,880.62,10
POL102581,NY,2024-01-01,1226.73,5
POL102582,FL,2025-03-09,648.91,6
POL102583,PA,2025-05-05,1484.98,3
POL102584,NY,2025-06-05,668.78,14
POL102585,NJ,2024-10-12,1125.74,4
POL102586,CT,2024-11-17,1023.93,8
POL102587,NJ,2024-07-14,1891.67,9
POL102588,NY,2025-02-28,801.78,15
POL102589,FL,2025-05-29,981.86,6
POL102590,NY,2024-10-06,1272.78,14
POL102591,PA,2024-07-16,1854.81,15
